CustomerID,Country,City,State,PostalCode,Region,AddressID,OrderID,Sales,Discount,Profit,BillingID,CustomerID,CustomerName,Segment,OrderID,OrderDate,CustomerID,ProductID,Quantity,ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory,OrderID,ShipDate,ShipMode,AddressID,ShipmentID
NS-18505,United States,Dallas,Texas,75220.0,Central,AD003710,CA-2017-113670,51024,0.2,637,B003710,,,,CA-2014-135608,2014-12-08,JK-15625,OFF-PA-10001954,2.0,,,,,,,CA-2015-127824,2015-10-22,Standard Class,AD000915,SH003710
SA-20830,United States,Moreno Valley,California,92553.0,West,AD003711,CA-2017-113670,20495,0.0,10042,B003711,,,,CA-2014-135608,2014-12-08,JK-15625,FUR-CH-10002602,5.0,,,,,,,CA-2014-109127,2014-12-25,Standard Class,AD000915,SH003711
BH-11710,United States,Garden City,Kansas,67846.0,Central,AD003712,CA-2017-166198,1154,0.0,346,B003712,,,,CA-2017-144568,2017-05-29,JO-15550,OFF-FA-10004395,5.0,,,,,,,US-2017-108063,2017-12-05,First Class,AD000926,SH003712
SC-20380,United States,New York City,New York,10035.0,East,AD003713,CA-2017-166198,16260,0.0,3414,B003713,,,,CA-2016-142370,2016-09-19,TP-21130,OFF-SU-10003002,2.0,,,,,,,CA-2015-127509,2015-11-13,Standard Class,AD000926,SH003713
RF-19345,United States,Orlando,Florida,32839.0,South,AD003714,CA-2014-135608,4568,0.0,2101,B003714,,,,CA-2016-142370,2016-09-19,TP-21130,TEC-AC-10002926,5.0,,,,,,,CA-2017-145877,2017-04-04,Second Class,AD000926,SH003714
CM-12235,United States,Watertown,New York,13601.0,East,AD003715,CA-2014-135608,60391,0.2,4529,B003715,,,,CA-2016-105900,2016-09-17,BS-11590,OFF-AR-10002656,5.0,,,,,,,CA-2017-136448,2017-09-18,First Class,AD000926,SH003715
JM-15655,United States,Los Angeles,California,90032.0,West,AD003716,CA-2017-144568,2355,0.0,117,B003716,,,,CA-2016-151155,2016-12-20,AB-10255,FUR-FU-10001918,4.0,,,,,,,CA-2016-119865,2016-06-26,Standard Class,AD000926,SH003716
RB-19435,United States,Los Angeles,California,90004.0,West,AD003717,CA-2016-142370,504,0.0,15,B003717,,,,CA-2016-151155,2016-12-20,AB-10255,OFF-BI-10003910,2.0,,,,,,,CA-2016-150007,2016-09-16,Standard Class,AD000926,SH003717
SS-20515,United States,Newark,Delaware,19711.0,East,AD003718,CA-2016-142370,24995,0.0,10747,B003718,,,,CA-2017-144036,2017-11-22,FO-14305,OFF-AR-10000122,8.0,,,,,,,CA-2016-104311,2016-05-06,Standard Class,AD000926,SH003718
NM-18445,United States,Detroit,Michigan,48234.0,Central,AD003719,CA-2016-105900,3340,0.0,1235,B003719,,,,US-2014-169789,2014-12-30,MF-17665,OFF-BI-10004600,5.0,,,,,,,CA-2014-132913,2014-12-26,First Class,AD000926,SH003719
EM-14095,United States,Phoenix,Arizona,85023.0,West,AD003720,CA-2016-151155,1892,0.0,737,B003720,,,,CA-2017-127264,2017-04-03,SA-20830,OFF-AR-10003045,3.0,,,,,,,CA-2014-156160,2014-09-29,Standard Class,AD000926,SH003720
MP-17470,United States,Brownsville,Texas,78521.0,Central,AD003721,CA-2016-151155,1542,0.0,693,B003721,,,,CA-2016-151512,2016-12-26,SH-19975,OFF-AP-10000252,2.0,,,,,,,CA-2017-141789,2017-10-06,First Class,AD000928,SH003721
KH-16360,United States,Louisville,Kentucky,40214.0,South,AD003722,CA-2017-144036,3571,0.2,223,B003722,,,,CA-2016-165169,2016-06-05,JL-15235,OFF-ST-10001496,2.0,,,,,,,CA-2015-164441,2015-11-13,Standard Class,AD000928,SH003722
DB-13555,United States,Newark,Delaware,19711.0,East,AD003723,US-2014-169789,55198,0.7,-45998,B003723,,,,CA-2016-165169,2016-06-05,JL-15235,OFF-AR-10000122,2.0,,,,,,,CA-2017-158729,2017-12-21,First Class,AD000928,SH003723
LB-16795,United States,Pueblo,Colorado,81001.0,West,AD003724,CA-2017-127264,705,0.2,220,B003724,,,,CA-2016-165169,2016-06-05,JL-15235,OFF-LA-10000407,3.0,,,,,,,CA-2016-163573,2016-11-27,First Class,AD000928,SH003724
CA-11965,United States,Los Angeles,California,90036.0,West,AD003725,CA-2016-151512,1872,0.2,351,B003725,,,,CA-2015-109575,2015-09-18,KH-16630,OFF-ST-10004950,2.0,,,,,,,CA-2016-116232,2016-09-26,Standard Class,AD000928,SH003725
DL-12925,United States,Greenville,North Carolina,27834.0,South,AD003726,CA-2016-165169,36038,0.0,9369,B003726,,,,CA-2015-109575,2015-09-18,KH-16630,OFF-ST-10004123,7.0,,,,,,,US-2014-167262,2014-11-03,Second Class,AD000928,SH003726
FC-14335,United States,San Francisco,California,94110.0,West,AD003727,CA-2016-165169,1116,0.0,279,B003727,,,,CA-2015-109575,2015-09-18,KH-16630,TEC-PH-10000730,1.0,,,,,,,US-2015-106495,2015-06-17,First Class,AD000928,SH003727
DB-13120,United States,Marion,Ohio,43302.0,East,AD003728,CA-2016-165169,1494,0.0,687,B003728,,,,CA-2015-109575,2015-09-18,KH-16630,TEC-PH-10000895,7.0,,,,,,,CA-2017-154410,2017-10-24,First Class,AD000933,SH003728
CK-12205,United States,Dallas,Texas,75081.0,Central,AD003729,CA-2015-109575,4196,0.0,797,B003729,,,,CA-2015-109575,2015-09-18,KH-16630,OFF-BI-10000962,4.0,,,,,,,US-2014-117744,2014-12-06,Standard Class,AD000933,SH003729
FW-14395,United States,Huntsville,Alabama,35810.0,South,AD003730,CA-2015-109575,63686,0.0,0,B003730,,,,CA-2017-168193,2017-03-06,RM-19750,OFF-PA-10002254,1.0,,,,,,,CA-2017-104024,2017-09-03,Second Class,AD000933,SH003730
JM-15865,United States,Las Vegas,Nevada,89115.0,West,AD003731,CA-2015-109575,49999,0.0,12999,B003731,,,,CA-2017-168193,2017-03-06,RM-19750,FUR-FU-10002554,3.0,,,,,,,CA-2017-153654,2017-11-26,Second Class,AD000933,SH003731
PS-18970,United States,Los Angeles,California,90049.0,West,AD003732,CA-2015-109575,125993,0.0,32758,B003732,,,,CA-2016-115476,2016-03-17,VM-21835,TEC-PH-10000673,2.0,,,,,,,CA-2017-100055,2017-06-01,Standard Class,AD000933,SH003732
TC-21475,United States,Lakewood,Ohio,44107.0,East,AD003733,CA-2015-109575,6508,0.0,3188,B003733,,,,CA-2016-115476,2016-03-17,VM-21835,OFF-BI-10000962,2.0,,,,,,,CA-2017-105886,2017-12-23,Standard Class,AD000936,SH003733
CV-12805,United States,Fremont,Nebraska,68025.0,Central,AD003734,CA-2017-168193,2638,0.0,1213,B003734,,,,CA-2016-133340,2016-12-09,LH-17155,TEC-PH-10003988,1.0,,,,,,,CA-2017-101077,2017-03-30,Second Class,AD000936,SH003734
VS-21820,United States,Huntsville,Texas,77340.0,Central,AD003735,CA-2017-168193,7197,0.0,1655,B003735,,,,CA-2016-133340,2016-12-09,LH-17155,TEC-AC-10001109,2.0,,,,,,,CA-2015-111990,2015-11-13,Standard Class,AD000936,SH003735
SC-20575,United States,Los Angeles,California,90036.0,West,AD003736,CA-2016-115476,12997,0.0,6239,B003736,,,,CA-2016-133340,2016-12-09,LH-17155,OFF-AP-10002311,1.0,,,,,,,CA-2014-104402,2014-06-23,Standard Class,AD000936,SH003736
SG-20605,United States,Asheville,North Carolina,28806.0,South,AD003737,CA-2016-115476,3254,0.0,1594,B003737,,,,CA-2016-137848,2016-01-15,WB-21850,OFF-EN-10001137,4.0,,,,,,,US-2017-105830,2017-01-02,First Class,AD000936,SH003737
NB-18580,United States,Bossier City,Louisiana,71111.0,South,AD003738,CA-2016-133340,1090,0.0,305,B003738,,,,CA-2016-137848,2016-01-15,WB-21850,OFF-PA-10004285,9.0,,,,,,,CA-2017-121853,2017-09-29,Standard Class,AD000936,SH003738
DR-12940,United States,Providence,Rhode Island,2908.0,East,AD003739,CA-2016-133340,5998,0.0,2519,B003739,,,,CA-2016-137848,2016-01-15,WB-21850,OFF-BI-10002225,3.0,,,,,,,CA-2017-101959,2017-03-06,Standard Class,AD000936,SH003739
MA-17560,United States,Everett,Massachusetts,2149.0,East,AD003740,CA-2016-133340,6192,0.1,2339,B003740,,,,CA-2014-113047,2014-10-24,AP-10915,OFF-FA-10002763,3.0,,,,,,,CA-2014-103366,2014-01-17,First Class,AD000939,SH003740
TS-21655,United States,Rancho Cucamonga,California,91730.0,West,AD003741,CA-2016-137848,1652,0.0,759,B003741,,,,CA-2016-149979,2016-09-23,RA-19915,OFF-ST-10003058,5.0,,,,,,,CA-2014-102295,2014-11-26,Second Class,AD000939,SH003741
JG-15115,United States,Charlotte,North Carolina,28205.0,South,AD003742,CA-2016-137848,6012,0.0,2885,B003742,,,,CA-2016-149979,2016-09-23,RA-19915,FUR-CH-10002084,3.0,,,,,,,CA-2016-107790,2016-11-24,Standard Class,AD000939,SH003742
KM-16375,United States,Providence,Rhode Island,2908.0,East,AD003743,CA-2016-137848,4953,0.2,1733,B003743,,,,CA-2017-161956,2017-08-27,DR-12880,FUR-FU-10002937,2.0,,,,,,,CA-2016-124100,2016-04-06,Standard Class,AD000939,SH003743
SD-20485,United States,Midland,Michigan,48640.0,Central,AD003744,CA-2014-113047,1185,0.0,379,B003744,,,,CA-2017-161956,2017-08-27,DR-12880,OFF-AP-10001242,4.0,,,,,,,CA-2015-156510,2015-09-29,Standard Class,AD000939,SH003744
TT-21070,United States,Rochester,New York,14609.0,East,AD003745,CA-2016-149979,11825,0.0,3429,B003745,,,,CA-2017-161956,2017-08-27,DR-12880,TEC-CO-10001571,2.0,,,,,,,CA-2014-138513,2014-05-27,Standard Class,AD000939,SH003745
BB-11545,United States,Jackson,Michigan,49201.0,Central,AD003746,CA-2016-149979,36897,0.0,8117,B003746,,,,CA-2017-161956,2017-08-27,DR-12880,OFF-SU-10002503,5.0,,,,,,,US-2017-111423,2017-08-19,First Class,AD000943,SH003746
RS-19420,United States,Suffolk,Virginia,23434.0,South,AD003747,CA-2017-161956,19846,0.0,9923,B003747,,,,CA-2017-161956,2017-08-27,DR-12880,FUR-CH-10004886,3.0,,,,,,,US-2015-147242,2015-09-14,Standard Class,AD000943,SH003747
AI-10855,United States,Brentwood,California,94513.0,West,AD003748,CA-2017-161956,32192,0.0,9657,B003748,,,,CA-2017-161956,2017-08-27,DR-12880,OFF-PA-10001289,3.0,,,,,,,CA-2016-155565,2016-05-28,Same Day,AD000943,SH003748
AH-10120,United States,Houston,Texas,77036.0,Central,AD003749,CA-2017-161956,87998,0.2,32999,B003749,,,,CA-2017-161956,2017-08-27,DR-12880,OFF-BI-10003650,2.0,,,,,,,CA-2016-135776,2016-12-30,Standard Class,AD000943,SH003749
BF-11170,United States,Lawrence,Massachusetts,1841.0,East,AD003750,CA-2017-161956,2840,0.0,823,B003750,,,,CA-2017-161956,2017-08-27,DR-12880,OFF-ST-10001370,5.0,,,,,,,CA-2014-138450,2014-10-22,Standard Class,AD000943,SH003750
AA-10480,United States,Detroit,Michigan,48234.0,Central,AD003751,CA-2017-161956,23028,0.2,2302,B003751,,,,CA-2016-116799,2016-03-03,JG-15310,OFF-PA-10001892,7.0,,,,,,,CA-2016-136301,2016-03-15,Second Class,AD000943,SH003751
SV-20815,United States,Orem,Utah,84057.0,West,AD003752,CA-2017-161956,11628,0.0,5697,B003752,,,,CA-2016-116799,2016-03-03,JG-15310,FUR-CH-10004983,5.0,,,,,,,CA-2016-100944,2016-09-28,Standard Class,AD000943,SH003752
EH-14185,United States,Philadelphia,Pennsylvania,19120.0,East,AD003753,CA-2017-161956,84156,0.2,29454,B003753,,,,CA-2016-111283,2016-02-29,LC-16870,OFF-AR-10001615,7.0,,,,,,,US-2016-119046,2016-06-06,Standard Class,AD000943,SH003753
JL-15850,United States,Mesa,Arizona,85204.0,West,AD003754,CA-2017-161956,35490,0.0,1774,B003754,,,,CA-2015-167745,2015-09-18,GB-14530,OFF-AR-10003602,2.0,,,,,,,CA-2017-152499,2017-01-25,Second Class,AD000943,SH003754
JM-15250,United States,Fayetteville,North Carolina,28314.0,South,AD003755,CA-2016-116799,4278,0.2,1550,B003755,,,,CA-2015-167745,2015-09-18,GB-14530,OFF-SU-10004782,2.0,,,,,,,CA-2016-153836,2016-11-03,Standard Class,AD000943,SH003755
JB-15925,United States,Los Angeles,California,90032.0,West,AD003756,CA-2016-116799,56342,0.3,-5634,B003756,,,,CA-2015-167745,2015-09-18,GB-14530,FUR-FU-10001591,2.0,,,,,,,CA-2014-142979,2014-04-18,Standard Class,AD000943,SH003756
PB-19105,United States,Philadelphia,Pennsylvania,19140.0,East,AD003757,CA-2016-111283,11110,0.2,833,B003757,,,,CA-2017-104577,2017-05-12,CK-12205,OFF-PA-10000659,5.0,,,,,,,CA-2016-158155,2016-05-06,Standard Class,AD000943,SH003757
SP-20620,United States,Colorado Springs,Colorado,80906.0,West,AD003758,CA-2015-167745,1168,0.0,548,B003758,,,,CA-2016-156251,2016-08-13,TS-21160,FUR-BO-10001337,2.0,,,,,,,CA-2016-156685,2016-07-10,Second Class,AD000945,SH003758
MC-17605,United States,Los Angeles,California,90032.0,West,AD003759,CA-2015-167745,1689,0.0,507,B003759,,,,CA-2016-156251,2016-08-13,TS-21160,OFF-BI-10003529,3.0,,,,,,,CA-2016-108350,2016-06-09,Second Class,AD000945,SH003759
BG-11695,United States,New York City,New York,10009.0,East,AD003760,CA-2015-167745,2440,0.0,1024,B003760,,,,CA-2017-125878,2017-02-25,MH-18025,OFF-BI-10002609,3.0,,,,,,,US-2016-126452,2016-08-28,Standard Class,AD000945,SH003760
JO-15550,United States,San Francisco,California,94109.0,West,AD003761,CA-2017-104577,8760,0.0,4204,B003761,,,,CA-2016-163153,2016-03-21,DM-12955,FUR-TA-10004767,2.0,,,,,,,CA-2017-141747,2017-08-08,Second Class,AD000945,SH003761
AR-10345,United States,Austin,Texas,78745.0,Central,AD003762,CA-2016-156251,24196,0.0,2419,B003762,,,,CA-2016-163153,2016-03-21,DM-12955,OFF-AR-10001868,1.0,,,,,,,CA-2016-112109,2016-07-12,Standard Class,AD000953,SH003762
TS-21505,United States,Cleveland,Ohio,44105.0,East,AD003763,CA-2016-156251,852,0.0,417,B003763,,,,CA-2015-103205,2015-12-08,JJ-15760,TEC-PH-10004896,5.0,,,,,,,CA-2015-129770,2015-02-23,Second Class,AD000953,SH003763
GA-14515,United States,El Paso,Texas,79907.0,Central,AD003764,CA-2017-125878,178,0.8,-303,B003764,,,,CA-2014-153913,2014-12-16,KB-16585,FUR-CH-10000988,9.0,,,,,,,CA-2015-110877,2015-10-26,First Class,AD000953,SH003764
TN-21040,United States,Tallahassee,Florida,32303.0,South,AD003765,CA-2016-163153,9937,0.3,-141,B003765,,,,CA-2014-153913,2014-12-16,KB-16585,OFF-FA-10000490,2.0,,,,,,,CA-2016-105081,2016-12-30,Standard Class,AD000953,SH003765
TW-21025,United States,Seattle,Washington,98103.0,West,AD003766,CA-2016-163153,134,0.2,50,B003766,,,,CA-2016-155530,2016-12-17,CM-12160,FUR-TA-10004256,6.0,,,,,,,CA-2016-106950,2016-09-06,Standard Class,AD000953,SH003766
PA-19060,United States,Dallas,Texas,75220.0,Central,AD003767,CA-2015-103205,11996,0.2,1199,B003767,,,,US-2016-101196,2016-05-12,FM-14215,OFF-ST-10004804,2.0,,,,,,,US-2017-105697,2017-08-27,First Class,AD000953,SH003767
JD-15790,United States,Houston,Texas,77070.0,Central,AD003768,CA-2014-153913,101383,0.2,10138,B003768,,,,CA-2014-115357,2014-08-06,RF-19735,TEC-AC-10000023,3.0,,,,,,,CA-2016-169670,2016-12-31,Standard Class,AD000953,SH003768
MN-17935,United States,Springfield,Ohio,45503.0,East,AD003769,CA-2014-153913,198,0.2,66,B003769,,,,US-2014-102715,2014-04-11,JK-15370,OFF-FA-10001332,3.0,,,,,,,CA-2014-126200,2014-08-29,Standard Class,AD000953,SH003769
GM-14500,United States,Seattle,Washington,98103.0,West,AD003770,CA-2016-155530,200352,0.2,-32557,B003770,,,,US-2014-102715,2014-04-11,JK-15370,TEC-AC-10002001,3.0,,,,,,,CA-2017-126914,2017-06-19,Standard Class,AD000953,SH003770
DG-13300,United States,Seattle,Washington,98105.0,West,AD003771,US-2016-101196,8236,0.2,-1956,B003771,,,,US-2014-102715,2014-04-11,JK-15370,OFF-PA-10000029,2.0,,,,,,,CA-2017-124261,2017-11-19,Standard Class,AD000953,SH003771
AG-10330,United States,Charlotte,North Carolina,28205.0,South,AD003772,CA-2014-115357,6291,0.0,2264,B003772,,,,US-2014-102715,2014-04-11,JK-15370,TEC-AC-10001874,7.0,,,,,,,CA-2017-157987,2017-09-06,Standard Class,AD000956,SH003772
JF-15355,United States,Baltimore,Maryland,21215.0,East,AD003773,US-2014-102715,691,0.2,233,B003773,,,,CA-2015-107937,2015-05-03,JB-16045,FUR-FU-10002298,6.0,,,,,,,CA-2017-169411,2017-12-29,Standard Class,AD000956,SH003773
SC-20680,United States,San Francisco,California,94110.0,West,AD003774,US-2014-102715,38397,0.2,8159,B003774,,,,US-2017-148768,2017-11-30,PN-18775,TEC-PH-10002564,3.0,,,,,,,CA-2017-136007,2017-03-02,Standard Class,AD000956,SH003774
CM-11935,United States,Tucson,Arizona,85705.0,West,AD003775,US-2014-102715,1036,0.2,362,B003775,,,,CA-2017-118521,2017-02-16,LF-17185,OFF-PA-10003465,2.0,,,,,,,CA-2015-100734,2015-09-20,Standard Class,AD000956,SH003775
KT-16480,United States,Los Angeles,California,90036.0,West,AD003776,US-2014-102715,33594,0.2,4199,B003776,,,,CA-2014-149643,2014-11-16,RH-19510,TEC-PH-10000038,2.0,,,,,,,CA-2017-101637,2017-03-25,Same Day,AD000956,SH003776
CP-12340,United States,Waterbury,Connecticut,6708.0,East,AD003777,CA-2015-107937,66588,0.0,10654,B003777,,,,CA-2015-135314,2015-07-09,MC-17575,TEC-PH-10003072,3.0,,,,,,,CA-2014-148950,2014-12-19,Standard Class,AD000961,SH003777
EK-13795,United States,Chicago,Illinois,60610.0,Central,AD003778,US-2017-148768,7197,0.2,899,B003778,,,,CA-2017-165204,2017-11-13,MN-17935,OFF-PA-10003424,3.0,,,,,,,CA-2017-156818,2017-07-13,Second Class,AD000961,SH003778
CW-11905,United States,Long Beach,New York,11561.0,East,AD003779,CA-2017-118521,3794,0.0,1821,B003779,,,,CA-2017-165204,2017-11-13,MN-17935,OFF-ST-10003716,4.0,,,,,,,CA-2014-102085,2014-10-09,Standard Class,AD000961,SH003779
KH-16510,United States,Arlington,Virginia,22204.0,South,AD003780,CA-2014-149643,27395,0.0,1095,B003780,,,,CA-2017-125752,2017-07-31,EH-14125,TEC-AC-10003590,2.0,,,,,,,US-2017-152569,2017-05-20,Standard Class,AD000961,SH003780
AB-10600,United States,Jacksonville,North Carolina,28540.0,South,AD003781,CA-2015-135314,26998,0.4,4049,B003781,,,,CA-2017-112487,2017-12-26,TC-21535,OFF-BI-10000494,2.0,,,,,,,CA-2014-110611,2014-10-13,Standard Class,AD000961,SH003781
AH-10075,United States,Columbus,Ohio,43229.0,East,AD003782,CA-2017-165204,890,0.2,333,B003782,,,,CA-2016-144218,2016-10-31,JD-15895,OFF-ST-10002615,7.0,,,,,,,CA-2017-152198,2017-09-10,First Class,AD000961,SH003782
CK-12595,United States,Charlotte,North Carolina,28205.0,South,AD003783,CA-2017-165204,72006,0.2,-6300,B003783,,,,CA-2016-169971,2016-09-04,IL-15100,OFF-AR-10002804,1.0,,,,,,,CA-2016-147417,2016-07-27,First Class,AD000968,SH003783
SP-20620,United States,Buffalo,New York,14215.0,East,AD003784,CA-2017-125752,4142,0.2,828,B003784,,,,CA-2016-169971,2016-09-04,IL-15100,OFF-AR-10001044,3.0,,,,,,,CA-2017-111374,2017-02-28,Standard Class,AD000968,SH003784
JP-15460,United States,Houston,Texas,77041.0,Central,AD003785,CA-2017-112487,313,0.7,-261,B003785,,,,US-2016-133508,2016-04-17,SW-20350,OFF-FA-10000134,5.0,,,,,,,US-2017-157896,2017-11-16,Same Day,AD000968,SH003785
BG-11035,United States,Memphis,Tennessee,38109.0,South,AD003786,CA-2016-144218,108542,0.0,28220,B003786,,,,CA-2014-107139,2014-07-05,DP-13390,OFF-BI-10001670,6.0,,,,,,,CA-2016-163398,2016-05-08,Standard Class,AD000968,SH003786
CC-12550,United States,Plano,Texas,75023.0,Central,AD003787,CA-2016-169971,391,0.2,102,B003787,,,,CA-2015-111325,2015-02-27,BT-11395,OFF-BI-10000343,3.0,,,,,,,CA-2017-152660,2017-12-09,Standard Class,AD000968,SH003787
SL-20155,United States,Salem,Oregon,97301.0,West,AD003788,CA-2016-169971,6237,0.2,701,B003788,,,,CA-2015-111325,2015-02-27,BT-11395,OFF-AR-10002257,6.0,,,,,,,CA-2016-139941,2016-06-17,Standard Class,AD000968,SH003788
FO-14305,United States,Columbus,Georgia,31907.0,South,AD003789,US-2016-133508,2905,0.0,900,B003789,,,,CA-2015-163762,2015-11-27,JE-15475,OFF-AR-10001915,3.0,,,,,,,CA-2016-113656,2016-01-29,Standard Class,AD000968,SH003789
BB-11545,United States,Columbia,Maryland,21044.0,East,AD003790,CA-2014-107139,18096,0.2,6786,B003790,,,,US-2014-117163,2014-01-27,EJ-13720,OFF-ST-10003692,1.0,,,,,,,US-2015-136259,2015-11-08,First Class,AD000968,SH003790
DO-13435,United States,Portland,Oregon,97206.0,West,AD003791,CA-2015-111325,441,0.7,-338,B003791,,,,US-2014-117163,2014-01-27,EJ-13720,FUR-TA-10003469,3.0,,,,,,,US-2017-147221,2017-12-04,Second Class,AD000972,SH003791
LB-16735,United States,Tallahassee,Florida,32303.0,South,AD003792,CA-2015-111325,1603,0.2,220,B003792,,,,US-2014-117163,2014-01-27,EJ-13720,OFF-AR-10003179,4.0,,,,,,,CA-2016-163776,2016-07-25,Standard Class,AD000972,SH003792
TS-21205,United States,Riverside,California,92503.0,West,AD003793,CA-2015-163762,2979,0.0,1251,B003793,,,,CA-2017-121314,2017-09-23,BE-11410,OFF-PA-10003395,3.0,,,,,,,CA-2016-160220,2016-10-26,Standard Class,AD000972,SH003793
CS-12505,United States,Lancaster,Ohio,43130.0,East,AD003794,US-2014-117163,5723,0.0,1430,B003794,,,,CA-2017-147760,2017-11-04,KL-16555,FUR-TA-10004575,3.0,,,,,,,CA-2017-163265,2017-02-21,Standard Class,AD000972,SH003794
SP-20920,United States,San Francisco,California,94109.0,West,AD003795,US-2014-117163,33300,0.2,-1664,B003795,,,,CA-2017-147760,2017-11-04,KL-16555,TEC-PH-10002483,5.0,,,,,,,CA-2014-156545,2014-03-03,First Class,AD000972,SH003795
CD-12790,United States,Moreno Valley,California,92553.0,West,AD003796,US-2014-117163,3644,0.0,1202,B003796,,,,CA-2016-156503,2016-10-14,NC-18415,FUR-CH-10003606,1.0,,,,,,,CA-2017-125990,2017-10-23,Standard Class,AD000972,SH003796
RF-19840,United States,Chesapeake,Virginia,23320.0,South,AD003797,CA-2017-121314,25164,0.2,8807,B003797,,,,CA-2016-156503,2016-10-14,NC-18415,TEC-AC-10002473,1.0,,,,,,,CA-2017-166128,2017-04-18,Standard Class,AD000974,SH003797
FO-14305,United States,Chicago,Illinois,60623.0,Central,AD003798,CA-2017-147760,52376,0.4,-19204,B003798,,,,CA-2016-156503,2016-10-14,NC-18415,OFF-PA-10002319,3.0,,,,,,,CA-2016-111416,2016-09-22,Standard Class,AD000974,SH003798
ER-13855,United States,Charlotte,North Carolina,28205.0,South,AD003799,CA-2017-147760,135996,0.2,11899,B003799,,,,CA-2016-156503,2016-10-14,NC-18415,OFF-SU-10000946,2.0,,,,,,,US-2016-117037,2016-05-20,First Class,AD000974,SH003799
PB-19150,United States,New York City,New York,10009.0,East,AD003800,CA-2016-156503,10259,0.2,1025,B003800,,,,CA-2016-156503,2016-10-14,NC-18415,OFF-EN-10001335,4.0,,,,,,,CA-2016-132997,2016-11-09,First Class,AD000974,SH003800
LW-17215,United States,Chicago,Illinois,60653.0,Central,AD003801,CA-2016-156503,2270,0.2,595,B003801,,,,CA-2016-156503,2016-10-14,NC-18415,OFF-PA-10002377,1.0,,,,,,,CA-2017-102218,2017-09-04,Second Class,AD000974,SH003801
FG-14260,United States,Philadelphia,Pennsylvania,19120.0,East,AD003802,CA-2016-156503,9302,0.2,3372,B003802,,,,CA-2015-113628,2015-11-12,AH-10690,OFF-AR-10001246,5.0,,,,,,,CA-2014-116246,2014-09-17,Second Class,AD000974,SH003802
BP-11050,United States,Chicago,Illinois,60623.0,Central,AD003803,CA-2016-156503,1276,0.2,143,B003803,,,,CA-2015-113628,2015-11-12,AH-10690,OFF-BI-10003291,2.0,,,,,,,CA-2017-102659,2017-12-15,Standard Class,AD000974,SH003803
SP-20860,United States,Dallas,Texas,75217.0,Central,AD003804,CA-2016-156503,3500,0.2,1312,B003804,,,,CA-2015-113628,2015-11-12,AH-10690,OFF-BI-10002799,3.0,,,,,,,CA-2015-155761,2015-12-11,Same Day,AD000980,SH003804
JD-15895,United States,Las Vegas,Nevada,89115.0,West,AD003805,CA-2016-156503,3915,0.2,1468,B003805,,,,CA-2015-113628,2015-11-12,AH-10690,FUR-CH-10003298,5.0,,,,,,,CA-2017-135167,2017-06-20,Standard Class,AD000980,SH003805
FM-14380,United States,Amarillo,Texas,79109.0,Central,AD003806,CA-2015-113628,1176,0.2,132,B003806,,,,CA-2015-113628,2015-11-12,AH-10690,TEC-PH-10000441,1.0,,,,,,,CA-2016-168536,2016-12-24,Standard Class,AD000980,SH003806
MP-17965,United States,Middletown,Connecticut,6457.0,East,AD003807,CA-2015-113628,523,0.7,-401,B003807,,,,CA-2015-113628,2015-11-12,AH-10690,FUR-CH-10004477,3.0,,,,,,,CA-2017-102267,2017-12-04,Standard Class,AD000980,SH003807
HR-14830,United States,New York City,New York,10035.0,East,AD003808,CA-2015-113628,466,0.7,-372,B003808,,,,CA-2017-147753,2017-03-05,PK-19075,OFF-LA-10003537,2.0,,,,,,,CA-2016-145905,2016-09-23,Standard Class,AD000981,SH003808
BW-11065,United States,Philadelphia,Pennsylvania,19120.0,East,AD003809,CA-2015-113628,52391,0.2,-7203,B003809,,,,CA-2015-103961,2015-11-05,NG-18430,OFF-LA-10004484,6.0,,,,,,,CA-2015-100573,2015-10-01,Standard Class,AD000981,SH003809
MS-17710,United States,Fresno,California,93727.0,West,AD003810,CA-2015-113628,10079,0.2,1007,B003810,,,,CA-2016-152471,2016-07-08,ZD-21925,TEC-PH-10002824,5.0,,,,,,,CA-2014-145387,2014-11-02,Second Class,AD000981,SH003810
SJ-20125,United States,Franklin,Tennessee,37064.0,South,AD003811,CA-2015-113628,14613,0.2,1644,B003811,,,,CA-2016-152471,2016-07-08,ZD-21925,OFF-PA-10004965,2.0,,,,,,,US-2017-124821,2017-06-29,Second Class,AD000981,SH003811
VS-21820,United States,Raleigh,North Carolina,27604.0,South,AD003812,CA-2017-147753,2506,0.0,1177,B003812,,,,CA-2015-102582,2015-09-15,NW-18400,FUR-TA-10003569,2.0,,,,,,,CA-2017-157903,2017-04-08,Standard Class,AD000981,SH003812
DK-13090,United States,Clinton,Maryland,20735.0,East,AD003813,CA-2015-103961,1982,0.2,644,B003813,,,,CA-2015-102582,2015-09-15,NW-18400,TEC-PH-10003187,3.0,,,,,,,CA-2017-104731,2017-07-27,Standard Class,AD000981,SH003813
MG-17680,United States,Los Angeles,California,90049.0,West,AD003814,CA-2016-152471,82396,0.2,5149,B003814,,,,CA-2015-102582,2015-09-15,NW-18400,FUR-CH-10004853,7.0,,,,,,,CA-2015-138457,2015-09-17,Standard Class,AD000981,SH003814
